,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Kuwait,358032,912627,0,0,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06,(1.8+/-1.0)e+06
Laos,595095,1089268,0,0,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05,(2.4+/-1.3)e+05
Lebanon,262903,759831,0,0,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04,(6.0+/-3.5)e+04
Liberia,179335,546848,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Libya,421853,955786,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
St. Lucia,15501,25274,0,0,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04,(1.1+/-0.6)e+04
Liechtenstein,2362,6566,0,0,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05,(4.0+/-2.3)e+05
Sri Lanka,1336440,2797773,0,0,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06,(2.5+/-1.4)e+06
Lesotho,87840,278813,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Lithuania,199115,446343,0,0,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06,(1.7+/-0.9)e+06
Luxembourg,30337,66311,0,0,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05,(2.9+/-1.6)e+05
Latvia,126879,272462,0,0,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05
Macau,34156,79282,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Saint-Martin,0,0,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Morocco,2043863,4630748,0,0,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06,(3.9+/-2.1)e+06
Monaco,8906,24757,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Moldova,191518,415148,0,0,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05
Madagascar,2507546,4088474,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Maldives,29927,71258,0,0,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04
Mexico,7871614,24222207,0,0,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07,(7+/-4)e+07
Marshall Islands,1931,4766,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
